,scenario,version,modified function,value,input,time,# loops,time in ms
381,branching,sequential,case distribution,2,100,1546.1901407688856,100,1546.1901407688856
382,branching,sequential,case distribution,2,100,1546.3406648486853,100,1546.3406648486853
383,branching,sequential,case distribution,2,100,1545.7570794969797,100,1545.7570794969797
384,branching,sequential,case distribution,2,100,1549.2391400039196,100,1549.2391400039196
385,branching,sequential,case distribution,2,100,1549.2877773940563,100,1549.2877773940563
386,branching,sequential,case distribution,2,100,1605.081608518958,100,1605.081608518958
387,branching,sequential,case distribution,2,100,1554.679049178958,100,1554.679049178958
388,branching,sequential,case distribution,2,100,1572.8224478662014,100,1572.8224478662014
389,branching,sequential,case distribution,2,100,1571.9120893627403,100,1571.9120893627403
390,branching,sequential,case distribution,2,500,7832.518355920911,500,7832.518355920911
391,branching,sequential,case distribution,2,500,7827.052056789398,500,7827.052056789398
392,branching,sequential,case distribution,2,500,7824.412751942873,500,7824.412751942873
393,branching,sequential,case distribution,2,500,7815.032863989472,500,7815.032863989472
394,branching,sequential,case distribution,2,500,7851.476043462753,500,7851.476043462753
395,branching,sequential,case distribution,2,500,7875.41226670146,500,7875.41226670146
396,branching,sequential,case distribution,2,500,7827.929075807333,500,7827.929075807333
397,branching,sequential,case distribution,2,500,7817.961288616061,500,7817.961288616061
398,branching,sequential,case distribution,2,500,7782.717388123274,500,7782.717388123274
399,branching,sequential,case distribution,2,500,7818.190414458513,500,7818.190414458513
400,branching,sequential,case distribution,2,500,7828.2047137618065,500,7828.2047137618065
401,branching,sequential,case distribution,2,500,7805.247243493795,500,7805.247243493795
402,branching,sequential,case distribution,2,500,7808.485144749284,500,7808.485144749284
403,branching,sequential,case distribution,2,500,8056.134244427085,500,8056.134244427085
404,branching,sequential,case distribution,2,500,8056.421699002385,500,8056.421699002385
405,branching,sequential,case distribution,2,500,7823.181677609682,500,7823.181677609682
406,branching,sequential,case distribution,2,500,7825.002763420343,500,7825.002763420343
407,branching,sequential,case distribution,2,500,7839.0616700053215,500,7839.0616700053215
408,branching,sequential,case distribution,2,500,7821.31159491837,500,7821.31159491837
409,branching,sequential,case distribution,2,500,7823.4092351049185,500,7823.4092351049185
410,branching,sequential,case distribution,2,500,7779.386976733804,500,7779.386976733804
411,branching,sequential,case distribution,2,500,7835.959251970053,500,7835.959251970053
412,branching,sequential,case distribution,2,500,7835.642861202359,500,7835.642861202359
413,branching,sequential,case distribution,2,500,7821.6666374355555,500,7821.6666374355555
414,branching,sequential,case distribution,2,500,7821.186944842339,500,7821.186944842339
415,branching,sequential,case distribution,2,500,7823.437688872218,500,7823.437688872218
416,branching,sequential,case distribution,2,500,7829.305959865451,500,7829.305959865451
417,branching,sequential,case distribution,2,500,7791.175628080964,500,7791.175628080964
418,branching,sequential,case distribution,2,500,7804.676419124007,500,7804.676419124007
419,branching,sequential,case distribution,2,500,8095.487993210554,500,8095.487993210554
420,branching,sequential,case distribution,2,1000,15625.035177916288,1000,15625.035177916288
421,branching,sequential,case distribution,2,1000,15578.269716352224,1000,15578.269716352224
422,branching,sequential,case distribution,2,1000,15901.589738205075,1000,15901.589738205075
423,branching,sequential,case distribution,2,1000,15915.1901435107,1000,15915.1901435107
424,branching,sequential,case distribution,2,1000,15639.16840404272,1000,15639.16840404272
425,branching,sequential,case distribution,2,1000,15625.151487067342,1000,15625.151487067342
426,branching,sequential,case distribution,2,1000,15590.43600782752,1000,15590.43600782752
427,branching,sequential,case distribution,2,1000,15549.947695806624,1000,15549.947695806624
428,branching,sequential,case distribution,2,1000,15628.883069381118,1000,15628.883069381118
429,branching,sequential,case distribution,2,1000,15615.00453017652,1000,15615.00453017652
430,branching,sequential,case distribution,2,1000,15600.837236270308,1000,15600.837236270308
431,branching,sequential,case distribution,2,1000,15595.57413868606,1000,15595.57413868606
432,branching,sequential,case distribution,2,1000,15672.20488190651,1000,15672.20488190651
433,branching,sequential,case distribution,2,1000,15597.58260846138,1000,15597.58260846138
434,branching,sequential,case distribution,2,1000,15544.220875948668,1000,15544.220875948668
435,branching,sequential,case distribution,2,1000,15861.943040043116,1000,15861.943040043116
436,branching,sequential,case distribution,2,1000,15639.649659395218,1000,15639.649659395218
437,branching,sequential,case distribution,2,1000,15627.736961469054,1000,15627.736961469054
438,branching,sequential,case distribution,2,1000,15589.989364147186,1000,15589.989364147186
439,branching,sequential,case distribution,2,1000,15591.71280451119,1000,15591.71280451119
440,branching,sequential,case distribution,2,1000,15538.19583915174,1000,15538.19583915174
441,branching,sequential,case distribution,2,1000,15588.921880349517,1000,15588.921880349517
442,branching,sequential,case distribution,2,1000,15606.737419962885,1000,15606.737419962885
443,branching,sequential,case distribution,2,1000,15638.965982943771,1000,15638.965982943771
444,branching,sequential,case distribution,2,1000,15653.720110654833,1000,15653.720110654833
445,branching,sequential,case distribution,2,1000,15627.03267671168,1000,15627.03267671168
446,branching,sequential,case distribution,2,1000,15642.592379823329,1000,15642.592379823329
447,branching,sequential,case distribution,2,1000,15631.12646341324,1000,15631.12646341324
448,branching,sequential,case distribution,2,1000,15606.625420972705,1000,15606.625420972705
449,branching,sequential,case distribution,2,1000,15600.991616025569,1000,15600.991616025569
450,branching,sequential,case block size ,1,1,31.85929358005524,1,31.85929358005524
451,branching,sequential,case block size ,1,1,31.528735533356667,1,31.528735533356667
452,branching,sequential,case block size ,1,1,31.13403357565403,1,31.13403357565403
453,branching,sequential,case block size ,1,1,30.992308631539345,1,30.992308631539345
454,branching,sequential,case block size ,1,1,31.110266223549843,1,31.110266223549843
455,branching,sequential,case block size ,1,1,31.41233511269093,1,31.41233511269093
456,branching,sequential,case block size ,1,1,30.976179987192157,1,30.976179987192157
457,branching,sequential,case block size ,1,1,31.002653762698174,1,31.002653762698174
458,branching,sequential,case block size ,1,1,31.116323545575145,1,31.116323545575145
459,branching,sequential,case block size ,1,1,31.38045035302639,1,31.38045035302639
460,branching,sequential,case block size ,1,1,31.02781623601913,1,31.02781623601913
461,branching,sequential,case block size ,1,1,30.808154493570328,1,30.808154493570328
462,branching,sequential,case block size ,1,1,30.8168213814497,1,30.8168213814497
463,branching,sequential,case block size ,1,1,31.349333003163338,1,31.349333003163338
464,branching,sequential,case block size ,1,1,30.847156420350075,1,30.847156420350075
465,branching,sequential,case block size ,1,1,30.89042380452156,1,30.89042380452156
466,branching,sequential,case block size ,1,1,30.838385224342343,1,30.838385224342343
467,branching,sequential,case block size ,1,1,31.252630054950718,1,31.252630054950718
468,branching,sequential,case block size ,1,1,31.04761987924576,1,31.04761987924576
469,branching,sequential,case block size ,1,1,30.95513768494129,1,30.95513768494129
470,branching,sequential,case block size ,1,1,30.83282895386219,1,30.83282895386219
471,branching,sequential,case block size ,1,1,31.172078102827072,1,31.172078102827072
472,branching,sequential,case block size ,1,1,30.833333730697632,1,30.833333730697632
473,branching,sequential,case block size ,1,1,30.863311141729355,1,30.863311141729355
474,branching,sequential,case block size ,1,1,30.79287335276604,1,30.79287335276604
475,branching,sequential,case block size ,1,1,31.19198977947235,1,31.19198977947235
476,branching,sequential,case block size ,1,1,30.832920223474503,1,30.832920223474503
477,branching,sequential,case block size ,1,1,30.760247260332108,1,30.760247260332108
478,branching,sequential,case block size ,1,1,30.78301437199116,1,30.78301437199116
479,branching,sequential,case block size ,1,1,31.25038743019104,1,31.25038743019104
480,branching,sequential,case block size ,1,10,154.66289222240448,10,154.66289222240448
481,branching,sequential,case block size ,1,10,154.62679043412209,10,154.62679043412209
482,branching,sequential,case block size ,1,10,154.86385487020016,10,154.86385487020016
483,branching,sequential,case block size ,1,10,155.3056538105011,10,155.3056538105011
484,branching,sequential,case block size ,1,10,154.74332869052887,10,154.74332869052887
485,branching,sequential,case block size ,1,10,154.6691618859768,10,154.6691618859768
486,branching,sequential,case block size ,1,10,154.75509501993656,10,154.75509501993656
487,branching,sequential,case block size ,1,10,154.94667552411556,10,154.94667552411556
488,branching,sequential,case block size ,1,10,154.84372340142727,10,154.84372340142727
489,branching,sequential,case block size ,1,10,154.91159074008465,10,154.91159074008465
490,branching,sequential,case block size ,1,10,154.70193326473236,10,154.70193326473236
491,branching,sequential,case block size ,1,10,155.16823530197144,10,155.16823530197144
492,branching,sequential,case block size ,1,10,155.08417040109634,10,155.08417040109634
493,branching,sequential,case block size ,1,10,155.29189072549343,10,155.29189072549343
494,branching,sequential,case block size ,1,10,154.6067763119936,10,154.6067763119936
495,branching,sequential,case block size ,1,10,155.0532579421997,10,155.0532579421997
496,branching,sequential,case block size ,1,10,154.68750335276127,10,154.68750335276127
497,branching,sequential,case block size ,1,10,155.4317306727171,10,155.4317306727171
498,branching,sequential,case block size ,1,10,154.77445162832737,10,154.77445162832737
499,branching,sequential,case block size ,1,10,154.7348815947771,10,154.7348815947771
500,branching,sequential,case block size ,1,10,154.9819316715002,10,154.9819316715002
501,branching,sequential,case block size ,1,10,154.87561002373695,10,154.87561002373695
502,branching,sequential,case block size ,1,10,154.89108115434647,10,154.89108115434647
503,branching,sequential,case block size ,1,10,154.65921722352505,10,154.65921722352505
504,branching,sequential,case block size ,1,10,168.89775916934013,10,168.89775916934013
505,branching,sequential,case block size ,1,10,188.68260271847248,10,188.68260271847248
506,branching,sequential,case block size ,1,10,154.90179136395454,10,154.90179136395454
507,branching,sequential,case block size ,1,10,155.19982762634754,10,155.19982762634754
508,branching,sequential,case block size ,1,10,154.4459853321314,10,154.4459853321314
